epoch,accuracy,loss,lr,top3_accuracy,top5_accuracy,val_accuracy,val_loss,val_top3_accuracy,val_top5_accuracy
80,0.39143,2.5714892388153077,0.00031600002,0.57773,0.65942,0.478300005197525,2.135664939880371,0.6654000282287598,0.7366999983787537
81,0.38988,2.5686883548736574,0.00031600002,0.57704,0.66079,0.4717000126838684,2.1774497032165527,0.6615999937057495,0.7336000204086304
82,0.39154,2.561872830886841,0.00031600002,0.57832,0.66255,0.4894999861717224,2.008401870727539,0.675599992275238,0.7465999722480774
83,0.39375,2.556238114929199,0.00031600002,0.58003,0.6636,0.4787999987602234,1.5787227153778076,0.6675999760627747,0.7407000064849854
84,0.39514,2.549146632537842,0.00031600002,0.58232,0.66432,0.48069998621940613,2.7816264629364014,0.6693000197410583,0.7397000193595886
85,0.39769,2.535067322731018,0.00031600002,0.58373,0.66663,0.47940000891685486,1.9638023376464844,0.6650999784469604,0.7354000210762024
86,0.39548,2.5426683101654053,0.00031600002,0.58257,0.66588,0.48240000009536743,1.785562515258789,0.6674000024795532,0.7401000261306763
87,0.39841,2.5290982986831665,0.00031600002,0.58533,0.66875,0.48429998755455017,2.453855276107788,0.6678000092506409,0.7411999702453613
88,0.40103,2.5133803884124757,9.9856006e-05,0.58927,0.67192,0.48660001158714294,1.338113784790039,0.670199990272522,0.7407000064849854
89,0.4048,2.500999265899658,9.9856006e-05,0.59228,0.6735,0.4887000024318695,2.9508275985717773,0.6725999712944031,0.7427999973297119
90,0.40515,2.4956266935729983,9.9856006e-05,0.59134,0.67294,0.4900999963283539,2.280517578125,0.6766999959945679,0.7455999851226807
91,0.40464,2.490298510131836,9.9856006e-05,0.59332,0.6762,0.4912000000476837,2.080862045288086,0.6777999997138977,0.7473000288009644
92,0.40579,2.4917608625793455,9.9856006e-05,0.59256,0.67523,0.48739999532699585,1.9485851526260376,0.6740000247955322,0.7462999820709229
93,0.40788,2.481259728012085,9.9856006e-05,0.59569,0.67777,0.4927000105381012,2.171987295150757,0.6765000224113464,0.7465000152587891
94,0.40597,2.4843712810516356,9.9856006e-05,0.59531,0.67726,0.4932999908924103,2.9151675701141357,0.6779999732971191,0.746999979019165
95,0.4073,2.4858777433395387,9.9856006e-05,0.59463,0.67735,0.487199991941452,1.5941250324249268,0.6741999983787537,0.7462000250816345
96,0.40838,2.4764974570846556,9.9856006e-05,0.59543,0.67777,0.48980000615119934,1.382723331451416,0.6730999946594238,0.7466999888420105
97,0.40954,2.4783087575531004,9.9856006e-05,0.59775,0.67933,0.49129998683929443,2.008856773376465,0.6751999855041504,0.7444000244140625
98,0.4069,2.4793115770339966,9.9856006e-05,0.59681,0.67875,0.4871000051498413,1.6161986589431763,0.6746000051498413,0.7440999746322632
99,0.40837,2.4755595877838137,9.9856006e-05,0.59822,0.68088,0.4936999976634979,2.4244742393493652,0.6775000095367432,0.7484999895095825
100,0.40904,2.4738489430618285,9.9856006e-05,0.59702,0.67814,0.48919999599456787,1.4563827514648438,0.6757000088691711,0.7451000213623047
